31.202477	121.623251
31.204704	121.599717
31.202496	121.623246
31.202496	121.623246
31.202496	121.623246
31.202648	121.62323
31.202452	121.623269
31.202692	121.623228
31.202635	121.623239
31.202635	121.623239
31.202267	121.623435
31.208635	121.617148
31.204601	121.599632
31.204703	121.599882
31.204985	121.599834
31.200344	121.622964
31.202452	121.623269
31.202645	121.623233
31.200338	121.622919
31.202317	121.627096
31.204798	121.599633
31.204845	121.599675
31.202609	121.623232
31.202473	121.623254
31.204932	121.600071
31.204692	121.600056
31.204692	121.600056
31.204692	121.600056
31.204692	121.600056
31.204798	121.599633
31.204798	121.599633
31.207193	121.600087
31.202318	121.623352
31.201796	121.623192
31.204379	121.59978
31.204692	121.600056
31.204692	121.600056
31.204692	121.600056
31.21201	121.591694
31.21201	121.591694
31.21201	121.591694
31.21225	121.590518
31.212691	121.592389
31.202438	121.623234
31.205086	121.599795
31.205086	121.599795
31.205086	121.599795
31.205086	121.599795
31.20049	121.622994
31.202645	121.623233
31.202645	121.623233
31.202635	121.623239
31.202582	121.623231
31.200476	121.623267
31.202645	121.623233
31.200365	121.622992
31.202496	121.623246
31.202496	121.623246
31.202496	121.623246
31.202496	121.623246
31.204838	121.599684
31.204838	121.599684
31.204744	121.599893
31.204594	121.599742
31.200356	121.622962
31.200761	121.624405
31.20258	121.623233
31.202438	121.623234
31.204846	121.599693
31.205156	121.599914
31.202383	121.623314
31.200702	121.624118
31.200711	121.63486
31.20089	121.623367
31.202419	121.623295
31.202647	121.623232
31.204747	121.599739
31.201388	121.615305
31.20464	121.599971
31.479056	120.269549
31.202595	121.623231
31.202438	121.623234
31.206622	121.611892
31.205068	121.599827
31.20498	121.59992
31.200698	121.634686
31.204747	121.599739
31.202438	121.623234
31.202438	121.623234
31.204792	121.599984
31.20459	121.599743
31.20474	121.599678
31.203994	121.602567
31.203994	121.602567
31.203994	121.602567
31.203994	121.602567
31.205003	121.599841
31.203994	121.602567
31.202571	121.62323
31.202632	121.623227
31.200368	121.62299
31.204397	121.599759
31.204988	121.60039
31.205094	121.599792
31.204887	121.599803
31.205075	121.59981
31.205075	121.59981
31.205094	121.599792
31.204887	121.599803
31.204798	121.59967
31.204802	121.59973
31.202524	121.623234
31.202645	121.623233
31.202452	121.623269
31.201512	121.623269
31.200548	121.622922
31.202496	121.623246
31.204415	121.59979
31.204415	121.59979
31.204415	121.59979
31.213003	121.59037
31.202496	121.623246
31.202496	121.623246
31.34905	121.361122
31.20493	121.599664
36.672342	116.986518
31.202471	121.623266
31.202471	121.623266
31.204599	121.599738
31.200887	121.623387
31.200368	121.62299
31.204658	121.599916
31.204658	121.599916
31.240698	121.492829
31.204801	121.599664
31.204801	121.599664
31.205797	121.597096
31.205797	121.597096
31.205797	121.597096
31.205131	121.599754
31.205086	121.599795
31.202645	121.623233
31.202645	121.623233
31.202645	121.623233
31.204718	121.599687
31.204825	121.599673
31.204825	121.599673
31.204605	121.599741
31.204606	121.599747
31.204747	121.599739
31.204747	121.599739
31.204747	121.599739
31.204913	121.599689
31.212979	121.59033
31.204523	121.599646
31.204599	121.599738
31.204607	121.599747
31.2046	121.599743
31.204618	121.599463
31.204601	121.599745
31.204873	121.599591
31.212958	121.590201
31.479889	120.27117
31.212865	121.59053
31.205029	121.599868
31.205068	121.599827
31.204379	121.59978
31.204379	121.59978
31.202496	121.623246
31.202438	121.623234
31.204599	121.600131
31.204754	121.600237
31.204754	121.600237
31.20498	121.59992
31.207268	121.601678
31.205674	121.599799
31.202736	121.623228
31.202606	121.623228
31.205062	121.599826
31.204985	121.599834
31.204825	121.599605
31.205085	121.59981
31.205133	121.599758
31.204913	121.599689
31.204913	121.599689
31.20497	121.599663
31.204615	121.599756
31.202496	121.623246
31.204754	121.600237
31.204754	121.600237
31.204754	121.600237
31.204754	121.600237
31.204754	121.600237
36.640665	119.801233
31.202732	121.623231
31.202609	121.623232
31.202317	121.627096
31.202317	121.627096
31.202576	121.623239
31.204846	121.599693
31.204846	121.599693
31.200698	121.634686
31.200687	121.634724
31.202482	121.623249
31.202478	121.623265
31.202496	121.623246
31.202496	121.623246
31.202496	121.623246
31.202496	121.623246
31.202496	121.623246
31.202496	121.623246
31.202496	121.623246
31.202496	121.623246
31.202478	121.623262
31.202582	121.623232
